match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,server_1,server_2,serve_no_1,serve_no_2,point_victor_1,point_victor_2,game_victor_0,game_victor_1,game_victor_2,set_victor_0,set_victor_1,set_victor_2,p1_score_encoded,p2_score_encoded,score_diff,p1_run,p2_run,p1_game_run,p2_game_run,is_break_point,is_set_point,is_match_point,server_advantage,server_dominance,p1_cumulative_distance,p2_cumulative_distance,set_diff,game_diff,match_stage,elapsed_time_seconds,cumulative_dist_diff
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:07:12,4,11,269,2,1,5,5,142,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.719,13.491,4,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2.0,1.0,1.0,3,0,3,0,0,0,1,0,0.2,4240.806,4131.648,1,0,late,11232,109.15799999999945
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:07:40,4,11,270,2,1,5,5,142,128,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,9.12,9.386,3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,3.0,1.0,2.0,0,1,0,1,1,0,0,0,0.2,4249.926,4141.034,1,0,late,11260,108.89200000000073
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:08:22,4,11,271,2,1,5,5,143,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.186,12.268,2,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,3.0,2.0,1.0,1,0,1,0,1,0,1,0,0.2,4267.112,4153.302,1,0,late,11302,113.8100000000004
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:10:05,4,12,272,2,1,6,5,144,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,1.182,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,2,0,1,0,0,1,1,0,0.8,4268.217,4154.484,1,1,late,11405,113.73299999999927
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:10:24,4,12,273,2,1,6,5,145,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.653,15.604,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,0.0,1.0,3,0,2,0,0,1,1,0,0.8,4275.87,4170.088,1,1,late,11424,105.78200000000015
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:10:47,4,12,274,2,1,6,5,146,128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.312,30.389,7,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2.0,0.0,2.0,4,0,3,0,0,1,1,0,0.8,4312.182,4200.477,1,1,late,11447,111.70499999999993
2023-wimbledon-1312,Denis Shapovalov,Liam Broady,03:11:32,4,12,275,2,1,6,5,147,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.566,23.376,7,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3.0,0.0,3.0,5,0,4,0,0,1,1,0,0.8,4332.748,4223.853,1,1,late,11492,108.89499999999953
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:00,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.412,16.527,3,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.5,11.412,16.527,0,0,early,0,-5.115
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:35,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314,9.633,3,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1.0,0.0,1.0,2,0,2,0,0,0,0,0,0.5,17.726,26.16,0,0,early,35,-8.434000000000001
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:00:57,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.731,3.345,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2.0,0.0,2.0,3,0,3,0,0,0,0,0,0.5,21.457,29.505,0,0,early,57,-8.047999999999998
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:01:25,1,1,4,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.867,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,0.0,3.0,4,0,4,0,0,0,0,0,0.5,22.152,30.372,0,0,early,85,-8.219999999999999
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:02:40,1,2,5,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.14,16.4,5,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.375,38.292,46.772,0,1,early,160,-8.479999999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:03:05,1,2,6,0,0,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.447,7.405,3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,2,0,2,0,0,0,0,0.375,49.739,54.177,0,1,early,185,-4.438000000000002
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:03:29,1,2,7,0,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.894,7.207,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,2.0,-2.0,1,0,1,0,0,0,0,0,0.375,58.633,61.384,0,1,early,209,-2.7509999999999977
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:04:02,1,2,8,0,0,1,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.169,25.458,8,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0,2.0,-1.0,2,0,2,0,0,0,0,0,0.375,82.80199999999999,86.842,0,1,early,242,-4.040000000000006
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:04:55,1,2,9,0,0,1,0,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.257,0.892,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,2.0,2.0,0.0,3,0,3,0,0,0,0,0,0.375,84.059,87.734,0,1,early,295,-3.674999999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:05:20,1,2,10,0,0,1,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.873,9.732,2,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,3.0,2.0,1.0,4,0,4,0,1,0,0,0,0.375,99.932,97.466,0,1,early,320,2.466000000000008
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:05:54,1,3,11,0,0,2,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.684,11.62,4,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.4736842105263157,115.616,109.086,0,2,early,354,6.530000000000001
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:06:28,1,3,12,0,0,2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,4.448,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,0,0,0,0.4736842105263157,120.121,113.534,0,2,early,388,6.586999999999989
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:06:44,1,3,13,0,0,2,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4,31.558,7,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,1.0,0.0,2,0,2,0,0,0,0,0,0.4736842105263157,151.521,145.09199999999998,0,2,early,404,6.429000000000002
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:07:14,1,3,14,0,0,2,0,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.482,16.176,4,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,2.0,1.0,1.0,0,1,0,1,0,0,0,0,0.4736842105263157,166.003,161.268,0,2,early,434,4.734999999999985
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:13,1,3,15,0,0,2,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.398,12.697,5,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,2.0,2.0,0.0,1,0,1,0,0,0,0,0,0.4736842105263157,178.401,173.965,0,2,early,493,4.436000000000007
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:08:51,1,3,16,0,0,2,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65,12.108,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,2.0,1.0,2,0,2,0,0,0,0,1,0.4736842105263157,193.051,186.073,0,2,early,531,6.97799999999998
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:10:36,1,4,17,0,0,3,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.472,11.054,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.5,208.523,197.127,0,3,early,636,11.395999999999987
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:10:56,1,4,18,0,0,3,0,13,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.335,2.036,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,0,0,0,0.5,210.858,199.163,0,3,early,656,11.694999999999993
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:11:20,1,4,19,0,0,3,0,13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.941,7.457,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1.0,1.0,0.0,0,1,0,1,0,0,0,0,0.5,221.799,206.62,0,3,early,680,15.179000000000002
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:11:51,1,4,20,0,0,3,0,14,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.283,0.287,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0,2.0,-1.0,1,0,1,0,0,0,0,0,0.5,222.082,206.907,0,3,early,711,15.174999999999983
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:12:19,1,4,21,0,0,3,0,14,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.439,12.067,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.0,2.0,0.0,0,1,0,1,0,0,0,0,0.5,230.521,218.974,0,3,early,739,11.546999999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:12:45,1,4,22,0,0,3,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.871,7.212,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2.0,3.0,-1.0,1,0,1,0,0,0,0,1,0.5,238.392,226.186,0,3,early,765,12.205999999999989
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:13:08,1,4,23,0,0,3,0,15,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.021,6.569,3,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,3.0,3.0,0.0,0,1,0,1,0,0,0,0,0.5,247.413,232.755,0,3,early,788,14.658000000000015
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:13:33,1,4,24,0,0,3,0,15,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.053,10.068,3,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,3.0,4.0,-1.0,0,2,0,2,0,0,0,1,0.5,256.466,242.823,0,3,early,813,13.643
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:00,1,5,25,0,0,3,1,15,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.934,14.865,4,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0.35,270.4,257.688,0,2,early,840,12.711999999999989
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:20,1,5,26,0,0,3,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.192,30.973,8,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,4,0,2,0,0,0,0,0.35,298.592,288.661,0,2,early,860,9.930999999999983
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:14:57,1,5,27,0,0,3,1,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.804,7.895,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,2.0,-2.0,0,5,0,3,0,0,0,0,0.35,306.396,296.556,0,2,early,897,9.840000000000032
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:15:23,1,5,28,0,0,3,1,15,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.694,4.166,2,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0.0,3.0,-3.0,0,6,0,4,1,0,0,0,0.35,310.09,300.722,0,2,early,923,9.367999999999995
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:16:59,1,6,29,0,0,3,2,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037,2.875,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,7,0,1,0,0,0,0,0.3333333333333333,314.127,303.597,0,1,early,1019,10.53000000000003
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:17:16,1,6,30,0,0,3,2,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.407,38.496,9,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,8,0,2,0,0,0,0,0.3333333333333333,361.534,342.093,0,1,early,1036,19.440999999999974
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:18:04,1,6,31,0,0,3,2,16,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.869,5.858,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,2.0,-2.0,1,0,1,0,0,0,0,0,0.3333333333333333,369.403,347.951,0,1,early,1084,21.451999999999998
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:18:27,1,6,32,0,0,3,2,17,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.314,28.346,6,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0,2.0,-1.0,2,0,2,0,0,0,0,0,0.3333333333333333,402.717,376.297,0,1,early,1107,26.41999999999996
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:19:21,1,6,33,0,0,3,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.297,12.185,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.0,2.0,0.0,0,1,0,1,0,0,0,0,0.3333333333333333,417.014,388.482,0,1,early,1161,28.531999999999982
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:19:49,1,6,34,0,0,3,2,18,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.521,27.439,8,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,2.0,3.0,-1.0,1,0,1,0,0,0,0,1,0.3333333333333333,445.535,415.921,0,1,early,1189,29.614000000000033
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:20:42,1,6,35,0,0,3,2,19,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.718,14.176,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.0,3.0,0.0,2,0,2,0,0,0,0,0,0.3333333333333333,462.253,430.097,0,1,early,1242,32.156000000000006
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:21:11,1,6,36,0,0,3,2,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.349,12.048,4,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,4.0,3.0,1.0,3,0,3,0,1,0,0,0,0.3333333333333333,477.602,442.145,0,1,early,1271,35.456999999999994
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:21:48,1,7,37,0,0,4,2,20,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.274,12.362,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.5238095238095238,488.876,454.507,0,2,early,1308,34.36899999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:22:20,1,7,38,0,0,4,2,21,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.823,7.369,3,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.0,1.0,-1.0,1,0,1,0,0,0,0,0,0.5238095238095238,502.699,461.876,0,2,early,1340,40.823000000000036
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:22:43,1,7,39,0,0,4,2,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.692,26.461,9,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0,1.0,0.0,2,0,2,0,0,0,0,0,0.5238095238095238,541.391,488.337,0,2,early,1363,53.053999999999974
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:23:17,1,7,40,0,0,4,2,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.424,9.021,3,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2.0,1.0,1.0,3,0,3,0,0,0,0,0,0.5238095238095238,549.8149999999999,497.358,0,2,early,1397,52.45699999999994
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:23:56,1,7,41,0,0,4,2,24,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.694,21.136,5,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,1.0,2.0,4,0,4,0,0,0,0,0,0.5238095238095238,570.509,518.494,0,2,early,1436,52.014999999999986
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:25:37,1,8,42,0,0,5,2,25,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.85,31.924,10,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,5,0,1,0,0,1,0,0,0.4444444444444444,625.359,550.418,0,3,early,1537,74.94100000000003
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:26:29,1,8,43,0,0,5,2,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.691,10.672,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.4444444444444444,635.05,561.09,0,3,early,1589,73.95999999999992
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:26:55,1,8,44,0,0,5,2,25,19,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,19.55,17.935,5,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1.0,1.0,0.0,0,2,0,2,0,0,0,0,0.4444444444444444,654.6,579.025,0,3,early,1615,75.57500000000005
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:27:27,1,8,45,0,0,5,2,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.727,14.36,4,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1.0,2.0,-1.0,1,0,1,0,0,1,0,0,0.4444444444444444,670.327,593.385,0,3,early,1647,76.94200000000001
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:28:08,1,8,46,0,0,5,2,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.632,3.564,2,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,2.0,2.0,0.0,2,0,2,0,0,1,0,0,0.4444444444444444,675.959,596.949,0,3,early,1688,79.00999999999999
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:28:34,1,8,47,0,0,5,2,27,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.818,5.996,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,3.0,2.0,1.0,0,1,0,1,1,0,0,0,0.4444444444444444,681.777,602.945,0,3,early,1714,78.832
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:28:58,1,8,48,0,0,5,2,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866,1.469,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,3.0,3.0,0.0,0,2,0,2,0,0,0,0,0.4444444444444444,683.643,604.414,0,3,early,1738,79.22900000000004
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:29:32,1,8,49,0,0,5,2,28,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.277,10.601,4,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.0,4.0,-1.0,1,0,1,0,0,1,0,1,0.4444444444444444,694.92,615.015,0,3,early,1772,79.90499999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:30:04,1,8,50,0,0,5,2,28,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.678,4.18,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,3.0,3.0,0.0,0,1,0,1,0,0,0,0,0.4444444444444444,699.598,619.195,0,3,early,1804,80.4029999999999
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:30:33,1,8,51,0,0,5,2,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.918,11.073,3,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,3.0,4.0,-1.0,0,2,0,2,0,0,0,1,0.4444444444444444,716.516,630.268,0,3,early,1833,86.24799999999993
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:31:23,1,9,52,0,0,5,3,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.271,5.021,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0.6111111111111112,720.787,635.289,0,2,early,1883,85.49800000000005
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:31:38,1,9,53,0,0,5,3,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.476,14.204,5,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,2,0,2,0,0,1,0,0,0.6111111111111112,731.263,649.4929999999999,0,2,early,1898,81.7700000000001
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:32:09,1,9,54,0,0,5,3,31,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,1.121,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,0.0,2.0,3,0,3,0,0,1,0,0,0.6111111111111112,732.477,650.614,0,2,early,1929,81.86299999999994
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:32:29,1,9,55,0,0,5,3,32,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059,1.011,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,3.0,0.0,3.0,4,0,4,0,0,1,0,0,0.6111111111111112,733.536,651.625,0,2,early,1949,81.91099999999994
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:34:47,2,1,56,1,0,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.464,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.5,736.336,653.0889999999999,1,0,middle,2087,83.24700000000007
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:35:05,2,1,57,1,0,0,0,32,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.753,21.32,7,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,1.0,-1.0,0,2,0,2,0,0,0,0,0.5,757.0889999999999,674.409,1,0,middle,2105,82.67999999999995
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:35:42,2,1,58,1,0,0,0,32,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.996,30.817,9,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0.0,2.0,-2.0,0,3,0,3,0,0,0,0,0.5,797.085,705.226,1,0,middle,2142,91.85900000000004
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:36:31,2,1,59,1,0,0,0,32,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.271,22.417,7,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.0,3.0,-3.0,0,4,0,4,0,0,0,0,0.5,822.356,727.643,1,0,middle,2191,94.71299999999997
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:37:34,2,2,60,1,0,0,1,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.024,2.253,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.375,824.38,729.896,1,-1,middle,2254,94.48400000000004
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:37:59,2,2,61,1,0,0,1,34,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,19.007,5,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,2,0,2,0,0,0,0,0,0.375,835.74,748.903,1,-1,middle,2279,86.83699999999999
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:38:28,2,2,62,1,0,0,1,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.787,7.565,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,0.0,2.0,3,0,3,0,0,0,0,0,0.375,841.527,756.468,1,-1,middle,2308,85.05900000000008
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:38:43,2,2,63,1,0,0,1,35,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.876,4.937,2,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,3.0,0.0,3.0,0,1,0,1,0,0,0,0,0.375,845.403,761.405,1,-1,middle,2323,83.99800000000005
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:39:08,2,2,64,1,0,0,1,36,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.132,1.149,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,3.0,1.0,2.0,1,0,1,0,0,0,0,0,0.375,846.535,762.554,1,-1,middle,2348,83.981
2023-wimbledon-1313,Andrey Rublev,David Goffin,00:39:39,2,3,65,1,0,1,1,36,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,1.2,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.4736842105263157,847.31,763.754,1,0,middle,2379,83.55599999999993
